date,log_price,sales_latent,sales
2021-08-15,2.995732273553991,16.570469235365056,17
2021-08-16,2.995732273553991,16.763398492627832,21
2021-08-17,2.995732273553991,16.136005115970118,12
2021-08-18,2.995732273553991,15.074199134219233,19
2021-08-19,2.995732273553991,13.820055698624063,18
2021-08-20,2.995732273553991,13.899676475966151,13
2021-08-21,2.995732273553991,14.962636650221327,8
2021-08-22,2.995732273553991,16.338925653910895,19
2021-08-23,2.995732273553991,17.184442366576388,23
2021-08-24,2.995732273553991,16.56309239699361,15
2021-08-25,2.995732273553991,15.053211326705963,13
2021-08-26,2.995732273553991,13.577679410810065,18
2021-08-27,2.995732273553991,13.446964770861435,16
2021-08-28,2.995732273553991,14.586975282882536,14
2021-08-29,2.995732273553991,15.86712755796984,14
2021-08-30,2.995732273553991,16.172869723592957,15
2021-08-31,2.995732273553991,15.845988762850599,18
2021-09-01,2.995732273553991,14.49746236543927,10
2021-09-02,2.995732273553991,13.519464310265809,15
2021-09-03,2.995732273553991,13.193920402742362,7
2021-09-04,2.995732273553991,13.992223954386482,13
2021-09-05,2.995732273553991,15.260793043964535,17
2021-09-06,2.995732273553991,15.822773653528898,19
2021-09-07,2.995732273553991,15.059019335572419,17
2021-09-08,2.995732273553991,13.798746893475194,17
2021-09-09,2.995732273553991,13.11357541829065,13
2021-09-10,2.995732273553991,12.98730415085746,18
2021-09-11,2.995732273553991,13.858833459524607,15
2021-09-12,2.995732273553991,15.269338082027652,18
2021-09-13,2.995732273553991,15.941118967883888,20
2021-09-14,2.995732273553991,15.290772763362991,14
2021-09-15,2.995732273553991,14.062434430907082,15
2021-09-16,2.995732273553991,13.168299263138111,12
2021-09-17,2.995732273553991,12.964476053898045,8
2021-09-18,2.995732273553991,13.954495288653629,20
2021-09-19,2.995732273553991,15.479202624210597,15
2021-09-20,2.995732273553991,15.985170284088534,18
2021-09-21,2.995732273553991,15.101629071312022,10
2021-09-22,2.995732273553991,14.158031241140696,12
2021-09-23,2.995732273553991,13.18410399429336,15
2021-09-24,2.995732273553991,13.251683083550665,12
2021-09-25,2.995732273553991,14.22824984055848,15
2021-09-26,2.995732273553991,15.494078225839736,11
2021-09-27,2.995732273553991,16.074639520539144,21
2021-09-28,2.995732273553991,15.67143282949684,19
2021-09-29,2.995732273553991,14.770189302749012,17
2021-09-30,2.995732273553991,13.816832200363546,17
2021-10-01,2.995732273553991,13.911063156824234,23
2021-10-02,2.995732273553991,15.137522653538372,12
2021-10-03,2.995732273553991,16.065928774349143,9
2021-10-04,2.995732273553991,16.677359324741644,19
2021-10-05,2.995732273553991,15.91290253600591,20
2021-10-06,2.995732273553991,14.175669632077705,18
2021-10-07,2.995732273553991,13.220056715610074,10
2021-10-08,2.995732273553991,13.291801310838455,11
2021-10-09,2.995732273553991,14.311461558627203,12
2021-10-10,2.995732273553991,15.242163158033106,12
2021-10-11,2.995732273553991,15.841499327472341,10
2021-10-12,2.995732273553991,15.198726209023286,20
2021-10-13,2.995732273553991,13.832741270535367,17
2021-10-14,2.995732273553991,12.802757174740075,6
2021-10-15,2.995732273553991,12.581875567492704,13
2021-10-16,2.995732273553991,13.568515195260172,15
2021-10-17,2.995732273553991,14.492993963397673,22
2021-10-18,2.995732273553991,14.649909019887815,16
2021-10-19,2.995732273553991,13.862418583063443,12
2021-10-20,2.995732273553991,12.408469762649585,12
2021-10-21,2.995732273553991,11.304645761624647,7
2021-10-22,2.995732273553991,11.532040089145843,14
2021-10-23,2.995732273553991,12.4639259493086,9
2021-10-24,2.995732273553991,13.711877959914327,15
2021-10-25,2.995732273553991,14.3331670304896,16
2021-10-26,2.995732273553991,13.804963316223834,9
2021-10-27,2.995732273553991,12.514168599686197,14
2021-10-28,2.995732273553991,11.843523492905227,11
2021-10-29,3.095732273553991,10.059943948256974,8
2021-10-30,3.095732273553991,10.863860373653837,10
2021-10-31,3.095732273553991,11.761274305652258,14
2021-11-01,3.095732273553991,12.006361620245372,12
2021-11-02,3.095732273553991,11.671741720398177,15
2021-11-03,3.095732273553991,10.812699247826881,12
2021-11-04,3.095732273553991,10.039723487157513,13
2021-11-05,3.095732273553991,10.22297055703305,9
2021-11-06,3.095732273553991,11.067890705059542,8
2021-11-07,3.095732273553991,12.000376238576186,7
2021-11-08,3.095732273553991,12.595883882771215,15
2021-11-09,3.095732273553991,12.077069607870001,14
2021-11-10,3.095732273553991,11.352777781509701,12
2021-11-11,3.095732273553991,10.691546470466577,12
2021-11-12,3.095732273553991,10.689911571221613,7
2021-11-13,3.095732273553991,11.850158159863579,14
2021-11-14,3.095732273553991,12.888015928641643,12
2021-11-15,3.095732273553991,13.396349153279385,18
2021-11-16,3.095732273553991,12.959708311577964,15
2021-11-17,3.095732273553991,11.942626291561545,19
2021-11-18,3.095732273553991,11.157520457245386,5
2021-11-19,3.095732273553991,11.326266683532253,11
2021-11-20,3.095732273553991,12.016001567573918,11
2021-11-21,3.095732273553991,13.050974032193274,9
2021-11-22,3.095732273553991,13.631091660003756,11
2021-11-23,3.095732273553991,12.952423052113776,8
2021-11-24,3.095732273553991,12.195326877088862,14
2021-11-25,3.095732273553991,11.707660928235683,19
2021-11-26,3.095732273553991,11.612859166321348,8
2021-11-27,3.095732273553991,12.470799607275321,10
2021-11-28,3.095732273553991,13.58908410890382,16
2021-11-29,3.095732273553991,14.288509931519057,21
2021-11-30,3.095732273553991,14.138611097994673,11
2021-12-01,3.095732273553991,13.061104403880712,15
2021-12-02,3.095732273553991,11.968924297508417,15
2021-12-03,3.095732273553991,12.3109729480757,12
2021-12-04,3.095732273553991,13.114001208851397,8
2021-12-05,3.095732273553991,14.197551214565868,15
2021-12-06,3.095732273553991,14.396620556255458,14
2021-12-07,3.095732273553991,14.06625958080606,14
2021-12-08,3.095732273553991,12.997159937288956,4
2021-12-09,3.095732273553991,12.09084239287436,8
2021-12-10,3.095732273553991,12.013241369135145,11
2021-12-11,3.095732273553991,12.990367656196716,15
2021-12-12,3.095732273553991,14.438048915399726,7
2021-12-13,3.095732273553991,15.21153876547026,23
2021-12-14,3.095732273553991,14.652549986383443,15
2021-12-15,3.095732273553991,13.338282242297892,16
2021-12-16,3.095732273553991,12.271638166229547,18
2021-12-17,3.095732273553991,12.414175836282002,13
2021-12-18,3.095732273553991,13.359980565263971,14
2021-12-19,3.095732273553991,14.61887203008535,15
2021-12-20,3.095732273553991,15.322469626941214,18
2021-12-21,3.095732273553991,14.46717763325081,14
2021-12-22,3.095732273553991,13.285113783407775,13
2021-12-23,3.095732273553991,12.527173288774126,14
2021-12-24,3.095732273553991,12.717449862207188,8
2021-12-25,3.095732273553991,13.407134488485752,15
2021-12-26,3.095732273553991,14.96489345132504,11
2021-12-27,3.095732273553991,15.691352011690558,15
2021-12-28,3.095732273553991,15.10252982432735,16
2021-12-29,3.095732273553991,13.99996322590038,14
2021-12-30,3.095732273553991,13.495687275583938,9
2021-12-31,3.095732273553991,13.669182121245504,16
2022-01-01,3.095732273553991,14.731769620894697,10
2022-01-02,3.095732273553991,15.755701106127539,8
2022-01-03,3.095732273553991,16.413113514316255,22
2022-01-04,3.095732273553991,15.787172959309034,14
2022-01-05,3.095732273553991,14.39815386181672,14
2022-01-06,3.095732273553991,13.982046672182907,17
2022-01-07,3.095732273553991,14.054162619313505,16
2022-01-08,3.095732273553991,15.162378466526556,13
2022-01-09,3.095732273553991,16.221536058168088,20
2022-01-10,3.095732273553991,17.245043687638745,12
2022-01-11,3.095732273553991,16.32721070464406,16
2022-01-12,3.095732273553991,15.136421691546875,12
2022-01-13,3.095732273553991,14.126563991287968,19
2022-01-14,3.095732273553991,14.148516344758296,13
2022-01-15,3.095732273553991,15.100256610988895,20
2022-01-16,3.095732273553991,16.375348798850453,16
2022-01-17,3.095732273553991,16.889543446913255,18
2022-01-18,3.095732273553991,16.552386821263934,11
2022-01-19,3.095732273553991,15.142774025597939,12
2022-01-20,3.095732273553991,14.036411833448668,12
2022-01-21,3.095732273553991,14.100265870264833,14
2022-01-22,3.095732273553991,15.323113926621133,23
2022-01-23,3.095732273553991,16.65114009346542,17
2022-01-24,3.095732273553991,16.919476526552234,17
2022-01-25,3.095732273553991,16.26698089148666,13
2022-01-26,3.095732273553991,15.176819723258808,13
2022-01-27,3.095732273553991,13.971013666174228,20
2022-01-28,3.095732273553991,14.50589133713181,19
2022-01-29,3.095732273553991,15.329087522594184,24
2022-01-30,3.095732273553991,16.844701594421924,19
2022-01-31,3.095732273553991,17.066257539343937,23
2022-02-01,3.095732273553991,16.53187928826581,18
2022-02-02,3.095732273553991,15.052239660823929,12
2022-02-03,3.095732273553991,14.099480301228827,13
2022-02-04,3.095732273553991,14.0583625593638,14
2022-02-05,3.095732273553991,15.158485865403206,22
2022-02-06,3.095732273553991,16.787436912803845,12
2022-02-07,3.095732273553991,16.976359337553045,16
2022-02-08,3.095732273553991,16.595619377479732,10
2022-02-09,3.095732273553991,15.302790933779368,19
2022-02-10,3.095732273553991,14.437415791715637,11
2022-02-11,3.095732273553991,14.294532206340422,15
2022-02-12,3.095732273553991,15.225391390289332,14
2022-02-13,3.095732273553991,16.09551695668076,15
2022-02-14,3.095732273553991,16.64865071677391,17
2022-02-15,3.095732273553991,16.155710827568356,18
2022-02-16,3.095732273553991,14.859057485076947,16
2022-02-17,3.095732273553991,13.786666939415374,9
2022-02-18,3.095732273553991,13.766003143589822,15
2022-02-19,3.095732273553991,14.784663793062608,20
2022-02-20,3.095732273553991,16.430036311086027,14
2022-02-21,3.095732273553991,17.22605063284052,21
2022-02-22,3.095732273553991,16.84072090673391,21
2022-02-23,3.095732273553991,15.285733678037694,14
2022-02-24,3.095732273553991,14.478350022584294,10
2022-02-25,3.095732273553991,15.033399186072767,19
2022-02-26,3.095732273553991,16.00063041323429,24
2022-02-27,3.095732273553991,17.507032927344913,24
2022-02-28,3.095732273553991,18.058945336300987,19
2022-03-01,3.095732273553991,17.763700475065637,16
2022-03-02,3.095732273553991,16.25987296083167,17
2022-03-03,3.095732273553991,15.374115636722921,10
2022-03-04,3.095732273553991,15.945158750124277,20
2022-03-05,3.095732273553991,17.52475608102745,21
2022-03-06,3.095732273553991,19.737636349524674,25
2022-03-07,3.095732273553991,20.917164800393365,20
2022-03-08,3.095732273553991,19.54507094512841,24
2022-03-09,3.095732273553991,18.173800878086,21
2022-03-10,3.095732273553991,16.77502548234518,19
2022-03-11,3.095732273553991,17.132888364784815,21
2022-03-12,3.095732273553991,18.85839973329821,29
2022-03-13,3.095732273553991,20.894288003590844,12
2022-03-14,3.095732273553991,21.726164984248225,15
2022-03-15,3.095732273553991,21.09354249966751,18
2022-03-16,3.095732273553991,19.924589906844876,28
2022-03-17,3.095732273553991,18.96616903582845,20
2022-03-18,3.095732273553991,18.897946868117067,20
2022-03-19,3.095732273553991,20.06732573540676,23
2022-03-20,3.095732273553991,21.658135535856903,15
2022-03-21,3.095732273553991,22.983548298786047,24
2022-03-22,3.095732273553991,21.68647701915982,16
2022-03-23,3.095732273553991,19.77877680220493,16
2022-03-24,3.095732273553991,18.715334054508244,15
2022-03-25,3.095732273553991,18.96566568529071,24
2022-03-26,3.095732273553991,20.480445541048102,20
2022-03-27,3.095732273553991,22.28455138775973,26
2022-03-28,3.195732273553991,20.090075676780376,21
2022-03-29,3.195732273553991,19.796796728995815,21
2022-03-30,3.195732273553991,18.18130383660352,22
2022-03-31,3.195732273553991,17.253080951004648,16
2022-04-01,3.195732273553991,17.466566580485832,16
2022-04-02,3.195732273553991,18.77383325515801,24
2022-04-03,3.195732273553991,20.880173988710933,18
2022-04-04,3.195732273553991,21.153536305745302,25
2022-04-05,3.195732273553991,20.310135364782578,21
2022-04-06,3.195732273553991,18.192031159023685,14
2022-04-07,3.195732273553991,17.294602515708117,18
2022-04-08,3.195732273553991,17.493859681467995,15
2022-04-09,3.195732273553991,19.359188310742702,21
2022-04-10,3.195732273553991,21.22978126672127,20
2022-04-11,3.195732273553991,22.1070169878539,29
2022-04-12,3.195732273553991,21.647414979866138,19
2022-04-13,3.195732273553991,19.92443418360397,14
2022-04-14,3.195732273553991,18.418655085505783,15
2022-04-15,3.195732273553991,18.967335504333548,12
2022-04-16,3.195732273553991,20.481949733013057,21
2022-04-17,3.195732273553991,22.126469797278922,23
2022-04-18,3.195732273553991,23.385556122495647,29
2022-04-19,3.195732273553991,22.27863934458246,20
2022-04-20,3.195732273553991,20.667130941968697,29
2022-04-21,3.195732273553991,19.673269086227,25
2022-04-22,3.195732273553991,20.189737329518717,15
2022-04-23,3.195732273553991,21.661535506367557,18
2022-04-24,3.195732273553991,23.54508754509739,20
2022-04-25,3.195732273553991,24.30706184682206,28
2022-04-26,3.195732273553991,23.45540026370889,20
2022-04-27,3.195732273553991,21.396179676101386,26
2022-04-28,3.195732273553991,19.773667987042273,19
2022-04-29,3.195732273553991,19.68845617503399,22
2022-04-30,3.195732273553991,21.259311955189137,23
2022-05-01,3.195732273553991,23.034621611365946,23
2022-05-02,3.195732273553991,23.68556857416689,21
2022-05-03,3.195732273553991,23.161834795935544,31
2022-05-04,3.195732273553991,21.970282782791838,25
2022-05-05,3.195732273553991,20.55881378793527,25
2022-05-06,3.195732273553991,20.097939442938305,22
2022-05-07,3.195732273553991,21.54509221798178,14
2022-05-08,3.195732273553991,23.93309488044188,28
2022-05-09,3.195732273553991,25.00079082707005,16
2022-05-10,3.195732273553991,24.291910728912576,27
2022-05-11,3.195732273553991,23.106493966872215,22
2022-05-12,3.195732273553991,21.451974205557317,25
2022-05-13,3.195732273553991,22.495508777886535,21
2022-05-14,3.195732273553991,24.116773236485454,30
2022-05-15,3.195732273553991,26.571198366304873,27
2022-05-16,3.195732273553991,27.98364681435588,21
2022-05-17,3.195732273553991,26.831202237280436,32
2022-05-18,3.195732273553991,24.591391305279036,25
2022-05-19,3.195732273553991,22.227638082362965,23
2022-05-20,3.195732273553991,22.15353937365705,21
2022-05-21,3.195732273553991,23.998582221386517,29
2022-05-22,3.195732273553991,25.747268944962045,20
2022-05-23,3.195732273553991,27.179421299900287,25
2022-05-24,3.195732273553991,27.0897187106064,21
2022-05-25,3.195732273553991,24.859833174397586,34
2022-05-26,3.195732273553991,23.917634681083094,23
2022-05-27,3.195732273553991,24.481523738692587,27
2022-05-28,3.195732273553991,26.448131184384255,24
2022-05-29,3.195732273553991,28.28682813948305,27
2022-05-30,3.195732273553991,29.049668184535804,28
2022-05-31,3.195732273553991,27.78341432342307,24
2022-06-01,3.195732273553991,25.463513241425588,26
2022-06-02,3.195732273553991,23.77110851087306,32
2022-06-03,3.195732273553991,23.577554624148615,14
2022-06-04,3.195732273553991,25.596689623456314,18
2022-06-05,3.195732273553991,27.383529331719277,20
2022-06-06,3.195732273553991,28.078214848391482,29
2022-06-07,3.195732273553991,27.4386234109586,32
2022-06-08,3.195732273553991,25.75642889854917,30
2022-06-09,3.195732273553991,24.396880864451692,30
2022-06-10,3.195732273553991,24.341637201014564,22
2022-06-11,3.195732273553991,26.15264362060126,24
2022-06-12,3.195732273553991,28.36108522255795,25
2022-06-13,3.195732273553991,29.98153168573013,35
2022-06-14,3.195732273553991,29.895070917479316,26
2022-06-15,3.195732273553991,27.751481193048303,28
2022-06-16,3.195732273553991,25.046519804984435,29
2022-06-17,3.195732273553991,25.458762482088176,27
2022-06-18,3.195732273553991,26.586308669546206,28
2022-06-19,3.195732273553991,28.727340736733698,28
2022-06-20,3.195732273553991,29.39457481334372,27
2022-06-21,3.195732273553991,27.680574638104577,36
2022-06-22,3.195732273553991,25.374643732072432,24
2022-06-23,3.195732273553991,23.973852072550525,25
2022-06-24,3.195732273553991,24.233686151590376,20
2022-06-25,3.195732273553991,26.171748350071134,22
2022-06-26,3.195732273553991,28.992442331898648,23
2022-06-27,3.195732273553991,29.502634633184684,29
2022-06-28,3.195732273553991,29.300366037520778,26
2022-06-29,3.195732273553991,26.713284169170713,32
2022-06-30,3.195732273553991,25.090984098948965,16
2022-07-01,3.195732273553991,25.115283693834765,38
2022-07-02,3.195732273553991,27.65924225785726,32
2022-07-03,3.195732273553991,30.22945897499571,31
2022-07-04,3.195732273553991,31.264967361663516,28
2022-07-05,3.195732273553991,30.595200779111224,29
2022-07-06,3.195732273553991,27.60007138572991,25
2022-07-07,3.195732273553991,25.853493701379488,21
2022-07-08,3.195732273553991,26.307881403541938,30
2022-07-09,3.195732273553991,29.003881098988263,25
2022-07-10,3.195732273553991,31.537030743284443,24
2022-07-11,3.195732273553991,32.87551141153783,39
2022-07-12,3.195732273553991,32.98205378191531,33
2022-07-13,3.195732273553991,30.683616850711584,32
2022-07-14,3.195732273553991,28.987724148887473,27
2022-07-15,3.195732273553991,29.15189654453077,34
2022-07-16,3.195732273553991,31.031039568170755,37
2022-07-17,3.195732273553991,32.92060197037982,23
2022-07-18,3.195732273553991,34.503895603940734,45
2022-07-19,3.195732273553991,33.227935108475975,39
2022-07-20,3.195732273553991,30.464250936564092,36
2022-07-21,3.195732273553991,28.663882570957668,33
2022-07-22,3.195732273553991,29.00999027619093,23
2022-07-23,3.195732273553991,31.306028803496716,27
2022-07-24,3.195732273553991,33.60380324685896,33
2022-07-25,3.195732273553991,35.13653215448327,27
2022-07-26,3.195732273553991,34.44550162352547,38
2022-07-27,3.195732273553991,31.805831902418422,33
2022-07-28,3.195732273553991,29.7732438923645,26
2022-07-29,3.195732273553991,29.861329769986188,36
2022-07-30,3.195732273553991,32.42115548808824,29
2022-07-31,3.195732273553991,35.29926639337208,30
2022-08-01,3.195732273553991,36.95279562391503,33
2022-08-02,3.195732273553991,35.59424108608406,45
2022-08-03,3.195732273553991,33.062614895522294,29
2022-08-04,3.195732273553991,30.85553693859812,39
2022-08-05,3.195732273553991,31.019859924609715,45
2022-08-06,3.195732273553991,34.06381119951053,38
2022-08-07,3.195732273553991,36.38563061957018,39
2022-08-08,3.195732273553991,37.78118800078313,37
2022-08-09,3.195732273553991,36.71750466075994,43
2022-08-10,3.195732273553991,34.129555156969566,29
2022-08-11,3.195732273553991,32.85756573203942,17
2022-08-12,3.195732273553991,33.10759325336483,30
2022-08-13,3.195732273553991,34.88112715410408,32
2022-08-14,3.195732273553991,37.029890686427045,33
2022-08-15,3.195732273553991,39.13096605045759,36
2022-08-16,3.195732273553991,36.89717376486848,32
2022-08-17,3.195732273553991,34.06560026802134,20
2022-08-18,3.195732273553991,31.862529560472876,36
2022-08-19,3.195732273553991,32.3292581183505,30
2022-08-20,3.195732273553991,34.44095235221805,46
2022-08-21,3.195732273553991,37.54634853519238,42
2022-08-22,3.195732273553991,38.51901143540101,51
2022-08-23,3.195732273553991,37.08524730086959,43
2022-08-24,3.195732273553991,34.13142599519807,45
2022-08-25,3.195732273553991,31.96305069362329,35
2022-08-26,3.195732273553991,31.55935366605102,37
2022-08-27,3.195732273553991,34.12231399822667,30
2022-08-28,3.195732273553991,36.46011885054957,37
2022-08-29,3.195732273553991,37.73689592840596,39
2022-08-30,3.195732273553991,37.204116259756304,33
2022-08-31,3.195732273553991,34.025152152458894,30
2022-09-01,3.195732273553991,31.732267099074743,33
2022-09-02,3.195732273553991,32.00172005755467,35
2022-09-03,3.195732273553991,33.64799511670928,39
2022-09-04,3.195732273553991,37.91246944558477,27
2022-09-05,3.195732273553991,39.552354451041445,35
2022-09-06,3.195732273553991,37.9818801266419,29
2022-09-07,3.195732273553991,34.96422302655481,40
2022-09-08,3.195732273553991,32.582967056143616,29
2022-09-09,3.195732273553991,32.23155485752468,30
2022-09-10,3.195732273553991,33.63686322411164,33
2022-09-11,3.195732273553991,36.15299938876978,42
2022-09-12,3.195732273553991,37.037304828164324,41
2022-09-13,3.195732273553991,35.73671983676399,27
2022-09-14,3.195732273553991,33.332474701267536,29
2022-09-15,3.195732273553991,30.770014938797317,34
2022-09-16,3.195732273553991,31.02909078902195,30
2022-09-17,3.195732273553991,33.57610482039254,42
2022-09-18,3.195732273553991,36.337276213765875,46
2022-09-19,3.195732273553991,37.93268498927724,38
2022-09-20,3.195732273553991,36.262935556793515,46
2022-09-21,3.195732273553991,33.93830737413841,39
2022-09-22,3.195732273553991,30.97249928931317,24
2022-09-23,3.195732273553991,31.785307922119557,32
2022-09-24,3.195732273553991,32.97327097651224,38
2022-09-25,3.195732273553991,35.87658990872107,34
2022-09-26,3.195732273553991,36.75246852740459,31
2022-09-27,3.195732273553991,35.03151995352049,31
2022-09-28,3.195732273553991,31.89509810061121,33
2022-09-29,3.195732273553991,29.46886601008432,25
2022-09-30,3.195732273553991,29.444347302421622,22
2022-10-01,3.195732273553991,31.591222659599435,33
2022-10-02,3.195732273553991,35.03409895260539,28
2022-10-03,3.195732273553991,36.41542403937863,49
2022-10-04,3.195732273553991,34.711158490910435,30
2022-10-05,3.195732273553991,31.769818793484074,31
2022-10-06,3.195732273553991,29.19373937691039,31
2022-10-07,3.195732273553991,28.75796600443113,23
2022-10-08,3.195732273553991,30.67139789672571,27
2022-10-09,3.195732273553991,33.78630969153335,39
2022-10-10,3.195732273553991,34.744344361978314,29
2022-10-11,3.195732273553991,33.6372352086509,32
2022-10-12,3.195732273553991,30.86250336635354,32
2022-10-13,3.195732273553991,29.136773223150758,24
2022-10-14,3.0457322735539907,36.330879303586904,33
2022-10-15,3.0457322735539907,39.90968003449657,27
2022-10-16,3.0457322735539907,42.76542235700156,43
2022-10-17,3.0457322735539907,43.97127346764309,49
2022-10-18,3.0457322735539907,42.59400076423412,30
2022-10-19,3.0457322735539907,38.98757705553706,38
2022-10-20,3.0457322735539907,35.64974810816007,42
2022-10-21,3.0457322735539907,34.94111864184128,37
2022-10-22,3.0457322735539907,37.59249352017239,38
2022-10-23,3.0457322735539907,40.984811430113865,39
2022-10-24,3.0457322735539907,42.17470595758777,38
2022-10-25,3.0457322735539907,40.846303985374504,37
2022-10-26,3.0457322735539907,36.42632252951722,34
2022-10-27,3.0457322735539907,33.75493038262309,40
2022-10-28,3.0457322735539907,34.25126264079714,29
2022-10-29,3.0457322735539907,37.63871667422488,40
2022-10-30,3.0457322735539907,41.24481117110169,40
2022-10-31,3.0457322735539907,42.32844786709089,40
2022-11-01,3.0457322735539907,41.37464899225306,49
2022-11-02,3.0457322735539907,37.99196788726582,46
2022-11-03,3.0457322735539907,36.15079307477131,42
2022-11-04,3.0457322735539907,36.7168555218109,37
2022-11-05,3.0457322735539907,40.25348393101118,45
2022-11-06,3.0457322735539907,42.101933247234456,29
2022-11-07,3.0457322735539907,42.967880438013474,48
2022-11-08,3.0457322735539907,41.210910513209804,37
2022-11-09,3.0457322735539907,38.42073458971441,37
2022-11-10,3.0457322735539907,35.5629745472873,27
2022-11-11,3.0457322735539907,35.651337946904285,32
2022-11-12,3.0457322735539907,38.068171584587,42
2022-11-13,3.0457322735539907,41.35246990974805,48
2022-11-14,3.0457322735539907,41.59512229193909,45
2022-11-15,3.0457322735539907,40.18233554840109,44
2022-11-16,3.0457322735539907,37.28265418042379,43
2022-11-17,3.0457322735539907,34.92249327694046,32
2022-11-18,3.0457322735539907,34.739032666748564,35
2022-11-19,3.0457322735539907,37.77130308818118,34
2022-11-20,3.0457322735539907,41.84452517281092,35
2022-11-21,3.0457322735539907,44.34464734516927,36
2022-11-22,3.0457322735539907,42.67995297565734,44
2022-11-23,3.0457322735539907,37.9321161271499,30
2022-11-24,3.0457322735539907,34.98605066606774,33
2022-11-25,3.0457322735539907,34.365488463775435,41
2022-11-26,3.0457322735539907,36.989246827781706,33
2022-11-27,3.0457322735539907,40.71277309512636,37
2022-11-28,3.0457322735539907,42.50172281385829,34
2022-11-29,3.0457322735539907,40.78797290307202,45
2022-11-30,3.0457322735539907,37.45644418949727,51
2022-12-01,3.0457322735539907,35.053729250735586,42
2022-12-02,3.0457322735539907,34.642476508092145,34
2022-12-03,3.0457322735539907,37.27421527928885,40
2022-12-04,3.0457322735539907,40.81391991914066,34
2022-12-05,3.0457322735539907,41.743303501651106,44
2022-12-06,3.0457322735539907,41.09282034949859,51
2022-12-07,3.0457322735539907,38.085636207262596,41
2022-12-08,3.0457322735539907,34.98339670647733,37
