product_id,variant_id,date,quantity,unit_list_price,unit_discounted_price
1494266576986,15419685535834,2019-03-28,1.0,34.99,34.99
1494266576986,15419685535834,2019-04-05,1.0,34.99,34.99
340883406877,5035611652125,2019-04-09,1.0,5.5,5.5
352618446877,5162365812765,2019-04-09,1.0,5.5,5.5
340883406877,5035611586589,2019-04-09,1.0,5.5,5.5
352618446877,5162365812765,2019-04-10,1.0,5.5,5.5
340883406877,5035611586589,2019-04-10,1.0,5.5,5.5
352618446877,5162365812765,2019-04-10,1.0,5.5,5.5
352618446877,5162365845533,2019-04-12,1.0,5.5,5.5
1296037183578,12097609957466,2019-04-12,1.0,34.99,34.99
1494266576986,15419685535834,2019-04-14,1.0,34.99,34.99
1494266576986,15420069511258,2019-04-15,1.0,34.99,34.99
1494266576986,15419685535834,2019-04-16,1.0,34.99,34.99
1494266576986,15420069511258,2019-04-16,1.0,34.99,34.99
1494266576986,15419685568602,2019-04-16,1.0,34.99,34.99
1494266576986,15420069511258,2019-04-17,1.0,34.99,34.99
1494266576986,15419685568602,2019-04-19,1.0,34.99,34.99
1494266576986,15419685601370,2019-04-28,1.0,34.99,34.99
1494266576986,15419685568602,2019-04-30,1.0,34.99,34.99
1494266576986,15419685568602,2019-04-30,1.0,34.99,34.99
1494266576986,15419685568602,2019-05-20,1.0,34.99,34.99
1494266576986,15419685568602,2019-05-24,1.0,34.99,34.99
1494266576986,15419685535834,2019-06-04,1.0,34.99,34.99
1838456078426,17251060187226,2019-06-14,1.0,34.99,34.99
1838456078426,17251060219994,2019-06-14,1.0,34.99,34.99
1838456078426,17251060285530,2019-06-14,1.0,34.99,34.99
1838456078426,17251060219994,2019-06-14,1.0,34.99,34.99
1296037183578,12097609924698,2019-06-20,1.0,34.99,34.99
1838456078426,17251060187226,2019-06-23,1.0,34.99,34.99
1494266576986,15419685568602,2019-06-28,1.0,29.99,29.99
1494266576986,15419685568602,2019-06-29,1.0,29.99,29.99
1494266576986,15419685535834,2019-06-30,1.0,29.99,29.99
1494266576986,15419685601370,2019-06-30,1.0,29.99,29.99
1494266576986,15419685535834,2019-06-30,1.0,29.99,29.99
1838456078426,17251060285530,2019-06-30,1.0,29.99,29.99
1494266576986,15419685601370,2019-07-01,1.0,34.99,34.99
1494266576986,13695605309530,2019-07-02,1.0,34.99,34.99
1296037183578,12097609924698,2019-07-03,1.0,34.99,34.99
1494266576986,15419685601370,2019-07-13,1.0,34.99,34.99
1494266576986,15419685535834,2019-07-26,1.0,34.99,34.99
1494266576986,15419685535834,2019-08-07,1.0,34.99,34.99
1494266576986,15419685568602,2019-08-12,1.0,34.99,34.99
1494266576986,15420069511258,2019-08-13,1.0,34.99,34.99
1296037183578,12097609957466,2019-08-16,1.0,34.99,34.99
1494266576986,13695605309530,2019-08-18,1.0,34.99,34.99
1494266576986,15419685568602,2019-08-20,1.0,34.99,34.99
1838456078426,17251060285530,2019-08-22,1.0,34.99,34.99
1494266576986,15419685535834,2019-08-26,1.0,34.99,34.99
1494266576986,15419685568602,2019-08-30,1.0,34.99,34.99
1977174065242,-1,2019-09-01,1.0,24.99,24.99
1494266576986,15419685535834,2019-09-03,1.0,34.99,34.99
1977174065242,-1,2019-09-04,1.0,24.99,24.99
1494266576986,15419685601370,2019-09-06,1.0,34.99,34.99
1494266576986,15419685601370,2019-09-08,1.0,34.99,34.99
1977174065242,-1,2019-09-08,1.0,24.99,24.99
1838456078426,17251060187226,2019-09-09,1.0,34.99,34.99
1494266576986,15419685568602,2019-09-10,1.0,34.99,34.99
1977174065242,-1,2019-09-11,1.0,24.99,24.99
1977174065242,-1,2019-09-11,1.0,24.99,24.99
1977174065242,-1,2019-09-12,1.0,24.99,24.99
1494266576986,15419685535834,2019-09-12,1.0,34.99,34.99
1494266576986,15419685601370,2019-09-12,1.0,34.99,34.99
1977174065242,-1,2019-09-18,1.0,24.99,24.99
1977174065242,-1,2019-09-18,1.0,24.99,24.99
1296037183578,12097609891930,2019-09-19,1.0,34.99,34.99
1494266576986,15419685601370,2019-09-22,1.0,34.99,34.99
1296037183578,12097609924698,2019-09-22,1.0,29.99,29.99
1296037183578,12097609924698,2019-09-25,1.0,29.99,29.99
1494266576986,15420069511258,2019-09-28,1.0,34.99,34.99
1296037183578,12097609891930,2019-09-29,1.0,29.99,29.99
1296037183578,12097609957466,2019-09-29,1.0,29.99,29.99
1977174065242,-1,2019-09-30,1.0,24.99,24.99
1838456078426,17251060219994,2019-10-01,1.0,34.99,34.99
1296037183578,12097609891930,2019-10-05,1.0,34.99,34.99
1494266576986,15419685568602,2019-10-07,1.0,34.99,34.99
1977174065242,30334229905498,2019-10-09,1.0,24.99,24.99
1977174065242,-1,2019-10-10,1.0,24.99,24.99
1494266576986,15419685535834,2019-10-13,1.0,34.99,34.99
1977174065242,30334229905498,2019-10-23,1.0,24.99,24.99
1977174065242,-1,2019-10-23,1.0,24.99,24.99
1494266576986,15419685535834,2019-10-23,1.0,34.99,34.99
1494266576986,15419685601370,2019-10-25,1.0,34.99,34.99
1838456078426,17251060219994,2019-10-25,1.0,34.99,34.99
1977174065242,-1,2019-10-30,2.0,24.99,24.99
1990909395034,18027094016090,2019-10-30,1.0,9.99,0.0
1296037183578,12097609891930,2019-11-06,1.0,34.99,34.99
4359033913434,31186170970202,2019-11-08,1.0,38.99,38.99
1494266576986,15419685568602,2019-11-08,1.0,34.99,34.99
1494266576986,15420069511258,2019-11-09,1.0,34.99,34.99
1977174065242,-1,2019-11-09,2.0,24.99,24.99
1990909395034,18027094016090,2019-11-09,1.0,9.99,0.0
4359033913434,31186171035738,2019-11-09,1.0,38.99,38.99
4359033913434,31186171035738,2019-11-09,1.0,38.99,38.99
1494266576986,15419685601370,2019-11-09,1.0,34.99,34.99
4359033913434,31186170970202,2019-11-10,1.0,38.99,38.99
1494266576986,15419685568602,2019-11-10,1.0,34.99,34.99
1494266576986,15419685535834,2019-11-10,1.0,34.99,34.99
1977174065242,30334229905498,2019-11-10,1.0,24.99,24.99
1494266576986,15419685535834,2019-11-10,1.0,34.99,34.99
1990909395034,18027094016090,2019-11-10,1.0,9.99,0.0
1838456078426,17251060219994,2019-11-10,1.0,34.99,34.99
1977174065242,-1,2019-11-11,1.0,24.99,24.99
1977174065242,-1,2019-11-12,1.0,24.99,24.99
1494266576986,15419685535834,2019-11-12,1.0,34.99,34.99
4359033913434,31186170937434,2019-11-12,1.0,38.99,38.99
1494266576986,15419685568602,2019-11-13,1.0,34.99,34.99
4359033913434,31186171002970,2019-11-13,1.0,38.99,38.99
1990909395034,18027094016090,2019-11-13,1.0,9.99,0.0
1494266576986,15419685535834,2019-11-13,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-13,1.0,34.99,34.99
1494266576986,15419685535834,2019-11-15,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-16,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-17,1.0,34.99,34.99
4359033913434,31186170970202,2019-11-17,1.0,38.99,38.99
1990909395034,18027094016090,2019-11-17,1.0,9.99,0.0
1990909395034,18027094016090,2019-11-17,3.0,9.99,9.99
1494266576986,13695605309530,2019-11-17,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-17,1.0,34.99,34.99
1977174065242,30334229905498,2019-11-17,1.0,24.99,24.99
1494266576986,15419685568602,2019-11-17,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-19,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-21,1.0,34.99,34.99
4359033913434,31186171002970,2019-11-21,1.0,38.99,38.99
1977174065242,-1,2019-11-22,1.0,24.99,24.99
4359033913434,31186170937434,2019-11-22,1.0,38.99,38.99
4359033913434,31186170937434,2019-11-24,1.0,38.99,38.99
1990909395034,18027094016090,2019-11-24,1.0,9.99,0.0
1494266576986,15419685601370,2019-11-25,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-25,1.0,34.99,34.99
1494266576986,15419685568602,2019-11-25,1.0,34.99,34.99
1990909395034,18027094016090,2019-11-25,1.0,9.99,0.0
1494266576986,15419685535834,2019-11-25,1.0,34.99,34.99
4359033913434,31186170970202,2019-11-26,1.0,38.99,38.99
1977174065242,-1,2019-11-26,1.0,24.99,24.99
1977174065242,30334229905498,2019-11-26,1.0,24.99,24.99
1990909395034,18027094016090,2019-11-26,1.0,9.99,0.0
4359033913434,31186170937434,2019-11-29,1.0,38.99,38.99
1494266576986,15419685568602,2019-11-29,1.0,34.99,34.99
1494266576986,15419685568602,2019-11-29,1.0,34.99,34.99
1494266576986,15419685601370,2019-11-29,1.0,34.99,34.99
1990909395034,18027094016090,2019-11-29,1.0,9.99,0.0
1838456078426,17251060187226,2019-12-01,1.0,34.99,34.99
1494266576986,15419685568602,2019-12-01,1.0,34.99,34.99
1990909395034,18027094016090,2019-12-01,1.0,9.99,0.0
1494266576986,15419685535834,2019-12-02,1.0,34.99,34.99
4359033913434,31186170937434,2019-12-02,1.0,38.99,38.99
1990909395034,18027094016090,2019-12-02,1.0,9.99,0.0
1494266576986,15419685568602,2019-12-02,1.0,34.99,34.99
1494266576986,15420069511258,2019-12-04,1.0,34.99,34.99
1494266576986,15419685568602,2019-12-10,1.0,34.99,34.99
1494266576986,15419685568602,2019-12-10,1.0,34.99,34.99
1990909395034,18027094016090,2019-12-10,1.0,9.99,0.0
1494266576986,15419685535834,2019-12-12,1.0,34.99,34.99
1990909395034,18027094016090,2019-12-12,1.0,9.99,0.0
1977174065242,-1,2019-12-13,1.0,24.99,24.99
1494266576986,15419685568602,2019-12-14,1.0,34.99,34.99
1990909395034,18027094016090,2019-12-14,1.0,9.99,0.0
1494266576986,13695605309530,2019-12-15,1.0,34.99,34.99
1494266576986,15419685568602,2019-12-20,1.0,34.99,34.99
1838456078426,17251060219994,2019-12-27,1.0,34.99,34.99
1494266576986,13695605309530,2019-12-27,1.0,34.99,34.99
1838456078426,17251060187226,2019-12-27,1.0,34.99,34.99
1494266576986,13695605309530,2019-12-27,1.0,34.99,34.99
1838456078426,17251060154458,2019-12-27,1.0,34.99,34.99
1838456078426,17251060187226,2019-12-31,1.0,34.99,34.99
1494266576986,15419685568602,2020-01-01,1.0,34.99,34.99
4359033913434,31186170970202,2020-01-01,1.0,38.99,38.99
1494266576986,15419685568602,2020-01-03,1.0,34.99,34.99
1494266576986,15419685601370,2020-01-03,1.0,34.99,34.99
4359033913434,31186170904666,2020-01-05,1.0,38.99,38.99
1977174065242,-1,2020-01-11,1.0,24.99,24.99
4359033913434,31186170904666,2020-01-11,1.0,38.99,38.99
1977174065242,-1,2020-01-11,1.0,24.99,24.99
1494266576986,15419685568602,2020-01-18,1.0,34.99,34.99
1977174065242,-1,2020-01-18,1.0,24.99,24.99
1494266576986,15419685568602,2020-01-18,1.0,34.99,29.81
1990909395034,18027094016090,2020-01-18,1.0,9.99,0.0
1977174065242,-1,2020-01-19,2.0,24.99,24.99
1990909395034,18027094016090,2020-01-19,1.0,9.99,0.0
1494266576986,13695605309530,2020-01-19,1.0,34.99,34.99
1494266576986,15419685535834,2020-01-20,1.0,34.99,34.99
1494266576986,15419685535834,2020-01-21,1.0,34.99,34.99
1977174065242,-1,2020-01-24,1.0,24.99,24.99
1296037183578,12097609924698,2020-01-29,1.0,34.99,34.99
1494266576986,15419685568602,2020-01-29,1.0,34.99,34.99
1990909395034,18027094016090,2020-01-29,1.0,9.99,0.0
4359033913434,31186170904666,2020-01-31,1.0,38.99,38.99
4359033913434,31186170937434,2020-01-31,1.0,38.99,33.67
1977174065242,30334229905498,2020-02-01,1.0,24.99,24.99
4359033913434,31186170970202,2020-02-02,1.0,38.99,38.99
1977174065242,-1,2020-02-02,1.0,24.99,24.99
1494266576986,13695605309530,2020-02-03,1.0,34.99,34.99
1494266576986,15419685568602,2020-02-07,1.0,34.99,34.99
1296037183578,12097609957466,2020-02-09,1.0,34.99,34.99
1494266576986,15419685568602,2020-02-10,1.0,34.99,29.81
1494266576986,15419685568602,2020-02-10,1.0,34.99,34.99
1494266576986,15419685568602,2020-02-11,1.0,34.99,34.99
1494266576986,15419685568602,2020-02-11,1.0,34.99,34.99
1494266576986,30986535108698,2020-02-11,1.0,34.99,29.81
1990909395034,18027094016090,2020-02-11,1.0,9.99,7.72
4359033913434,31186170937434,2020-02-12,1.0,38.99,38.99
1494266576986,15419685601370,2020-02-14,1.0,34.99,34.99
1838456078426,17251060187226,2020-02-16,1.0,34.99,29.81
1494266576986,15419685535834,2020-02-16,1.0,34.99,29.81
1977174065242,-1,2020-02-17,1.0,24.99,24.99
1977174065242,-1,2020-02-17,1.0,24.99,24.99
1494266576986,15419685568602,2020-02-19,1.0,34.99,34.99
4359033913434,31186170970202,2020-02-20,1.0,38.99,38.99
1494266576986,15420069511258,2020-02-26,1.0,34.99,29.81
1494266576986,15419685568602,2020-02-26,1.0,34.99,29.81
1494266576986,15420069511258,2020-02-29,1.0,34.99,34.99
1494266576986,15419685568602,2020-03-02,1.0,34.99,34.99
1494266576986,15419685568602,2020-03-04,1.0,34.99,34.99
1494266576986,15419685568602,2020-03-04,1.0,34.99,29.81
1494266576986,13695605309530,2020-03-04,1.0,34.99,34.99
1494266576986,13695605309530,2020-03-04,1.0,34.99,29.81
1977174065242,-1,2020-03-04,1.0,24.99,24.99
1494266576986,15419685568602,2020-03-05,1.0,34.99,34.99
1494266576986,15419685568602,2020-03-05,1.0,34.99,34.99
1990909395034,18027094016090,2020-03-05,1.0,9.99,7.72
1494266576986,15419685535834,2020-03-07,1.0,34.99,34.99
4359033913434,31186170970202,2020-03-07,1.0,38.99,23.99
1990909395034,18027094016090,2020-03-07,1.0,9.99,0.0
1977174065242,-1,2020-03-07,1.0,24.99,24.99
1494266576986,30986535108698,2020-03-09,1.0,34.99,34.99
4581746442330,31964996665434,2020-03-09,1.0,29.99,29.99
1977174065242,-1,2020-03-11,1.0,24.99,24.99
1296037183578,12097609924698,2020-03-11,1.0,34.99,29.81
4581746442330,31964996599898,2020-03-13,1.0,29.99,29.99
1990909395034,18027094016090,2020-03-13,1.0,9.99,0.0
4359033913434,31186170970202,2020-03-14,1.0,38.99,38.99
1990909395034,18027094016090,2020-03-14,1.0,9.99,0.0
1296037183578,12097609990234,2020-03-18,1.0,34.99,34.99
1977174065242,-1,2020-03-18,1.0,24.99,24.99
1494266576986,15419685568602,2020-03-18,1.0,34.99,34.99
4581746442330,31964996567130,2020-03-18,1.0,29.99,29.99
1990909395034,18027094016090,2020-03-18,1.0,9.99,0.0
1838456078426,17251060252762,2020-03-21,1.0,34.99,34.99
4581746442330,31964996632666,2020-03-21,1.0,29.99,29.99
4581746442330,31964996567130,2020-03-21,1.0,29.99,29.99
1977174065242,-1,2020-03-22,1.0,24.99,24.99
4581746442330,31964996599898,2020-03-22,1.0,29.99,0.0
1990909395034,18027094016090,2020-03-22,1.0,9.99,0.0
1977174065242,-1,2020-03-23,1.0,24.99,24.99
1494266576986,15419685568602,2020-03-25,1.0,34.99,29.74
1977174065242,-1,2020-03-25,1.0,24.99,24.99
4359033913434,31186171002970,2020-03-27,1.0,38.99,38.99
1494266576986,15419685568602,2020-03-27,1.0,34.99,29.81
1977174065242,-1,2020-03-31,1.0,24.99,24.99
1977174065242,-1,2020-03-31,1.0,24.99,24.99
4359033913434,31186170970202,2020-04-02,1.0,38.99,38.99
1977174065242,30334229905498,2020-04-07,1.0,24.99,24.99
1494266576986,15419685601370,2020-04-08,1.0,34.99,34.99
1838456078426,17251060219994,2020-04-09,1.0,34.99,34.99
1494266576986,15419685601370,2020-04-09,1.0,34.99,34.99
1838456078426,17251060252762,2020-04-09,1.0,34.99,34.99
4581746442330,31964996567130,2020-04-09,1.0,24.99,24.99
1494266576986,15419685601370,2020-04-10,1.0,34.99,34.99
1838456078426,17251060285530,2020-04-11,1.0,34.99,34.99
1977174065242,-1,2020-04-11,1.0,24.99,24.99
1838456078426,17251060154458,2020-04-12,1.0,34.99,34.99
1494266576986,13695605309530,2020-04-12,1.0,34.99,34.99
4359033913434,31186170937434,2020-04-13,1.0,38.99,38.99
4359033913434,31186171002970,2020-04-13,1.0,38.99,38.99
1494266576986,15419685535834,2020-04-13,1.0,34.99,34.99
1494266576986,15419685601370,2020-04-13,1.0,34.99,34.99
1990909395034,18027094016090,2020-04-13,1.0,9.99,9.99
4359033913434,31186170937434,2020-04-13,1.0,38.99,38.99
1977174065242,-1,2020-04-15,1.0,24.99,24.99
1990909395034,18027094016090,2020-04-15,1.0,9.99,9.99
4359033913434,31186170904666,2020-04-15,1.0,38.99,38.99
4581746442330,31964996599898,2020-04-15,1.0,24.99,24.99
1494266576986,15419685568602,2020-04-16,1.0,34.99,34.99
1494266576986,15419685568602,2020-04-16,1.0,34.99,34.99
1977174065242,-1,2020-04-16,1.0,24.99,24.99
1494266576986,15419685568602,2020-04-16,1.0,34.99,29.81
1990909395034,18027094016090,2020-04-17,1.0,9.99,9.99
1990909395034,18027094016090,2020-04-17,1.0,9.99,9.99
1990909395034,18027094016090,2020-04-18,1.0,9.99,9.99
1977174065242,-1,2020-04-18,1.0,24.99,24.99
1494266576986,15420069511258,2020-04-19,1.0,34.99,34.99
1494266576986,15419685568602,2020-04-20,1.0,34.99,34.99
1494266576986,15419685535834,2020-04-20,1.0,34.99,34.99
1990909395034,18027094016090,2020-04-20,1.0,9.99,0.0
1977174065242,-1,2020-04-20,1.0,24.99,24.99
4581746442330,31964996632666,2020-04-20,1.0,24.99,24.99
1990909395034,18027094016090,2020-04-20,1.0,9.99,0.0
1494266576986,13695605309530,2020-04-20,1.0,34.99,34.99
1494266576986,15419685568602,2020-04-21,1.0,34.99,34.99
1977174065242,-1,2020-04-21,1.0,24.99,24.99
1990909395034,18027094016090,2020-04-21,1.0,9.99,0.0
1990909395034,18027094016090,2020-04-22,1.0,9.99,9.99
1494266576986,30986535108698,2020-04-22,1.0,34.99,34.99
1494266576986,13695605309530,2020-04-23,1.0,34.99,34.99
1494266576986,15419685535834,2020-04-23,1.0,34.99,29.81
4359033913434,31186170937434,2020-04-23,1.0,38.99,38.99
4359033913434,31186170937434,2020-04-24,1.0,38.99,38.99
1494266576986,15419685568602,2020-04-24,1.0,34.99,34.99
1494266576986,15419685568602,2020-04-26,1.0,34.99,34.99
1977174065242,-1,2020-04-27,1.0,24.99,24.99
1296037183578,12097609924698,2020-04-28,1.0,34.99,34.99
1977174065242,-1,2020-04-28,1.0,24.99,24.99
1494266576986,15419685535834,2020-04-29,1.0,34.99,34.99
1494266576986,15419685568602,2020-04-29,1.0,34.99,34.99
4581746442330,31964996567130,2020-05-01,1.0,24.99,24.99
4654622408794,32169476063322,2020-05-01,1.0,5.99,5.99
4654612840538,32169444343898,2020-05-01,1.0,4.99,4.99
1494266576986,15419685535834,2020-05-02,1.0,34.99,34.99
1494266576986,15419685568602,2020-05-03,1.0,34.99,34.99
1494266576986,15419685568602,2020-05-03,1.0,34.99,34.99
1494266576986,15419685568602,2020-05-03,1.0,34.99,29.81
1494266576986,15420069511258,2020-05-05,1.0,34.99,34.99
4359033913434,31186170970202,2020-05-05,1.0,38.99,38.99
1494266576986,15419685568602,2020-05-05,1.0,34.99,29.81
1296037183578,12097609924698,2020-05-05,1.0,34.99,34.99
1296037183578,12097609957466,2020-05-10,1.0,34.99,34.99
1838456078426,17251060187226,2020-05-11,1.0,34.99,34.99
1977174065242,-1,2020-05-12,1.0,24.99,24.99
1977174065242,30334229905498,2020-05-12,1.0,24.99,24.99
1977174065242,-1,2020-05-13,1.0,24.99,24.99
1977174065242,-1,2020-05-13,1.0,24.99,24.99
4359033913434,31186170970202,2020-05-13,1.0,38.99,38.99
1494266576986,15419685568602,2020-05-14,1.0,34.99,34.99
1977174065242,30334229905498,2020-05-14,1.0,24.99,24.99
4581746442330,31964996665434,2020-05-15,1.0,29.99,29.99
1838456078426,17251060219994,2020-05-15,1.0,34.99,34.99
1977174065242,30334229905498,2020-05-15,1.0,24.99,24.99
1494266576986,15419685601370,2020-05-15,1.0,34.99,34.99
1977174065242,-1,2020-05-15,1.0,24.99,24.99
4359033913434,31186170970202,2020-05-16,1.0,38.99,38.99
1977174065242,-1,2020-05-16,1.0,24.99,24.99
1977174065242,-1,2020-05-16,1.0,24.99,24.99
1977174065242,-1,2020-05-17,1.0,24.99,24.99
1977174065242,-1,2020-05-17,1.0,24.99,24.99
1977174065242,-1,2020-05-17,1.0,24.99,24.99
1977174065242,-1,2020-05-18,1.0,24.99,24.99
1494266576986,15419685568602,2020-05-19,1.0,34.99,34.99
1977174065242,-1,2020-05-20,1.0,24.99,24.99
1977174065242,-1,2020-05-20,1.0,24.99,24.99
4681647521882,32289253326938,2020-05-21,1.0,5.99,5.99
1977174065242,30334229905498,2020-05-21,1.0,24.99,24.99
1296037183578,12097609924698,2020-05-21,1.0,34.99,34.99
1990909395034,18027094016090,2020-05-21,1.0,9.99,0.0
1296037183578,15419796455514,2020-05-21,1.0,34.99,34.99
1977174065242,-1,2020-05-22,1.0,24.99,24.99
1977174065242,-1,2020-05-23,1.0,24.99,24.99
4681647521882,32289253326938,2020-05-24,1.0,5.99,5.99
1838456078426,17251060219994,2020-05-25,1.0,34.99,34.99
1977174065242,-1,2020-05-25,1.0,24.99,24.99
1838456078426,17251060252762,2020-05-25,1.0,34.99,34.99
1990909395034,18027094016090,2020-05-25,1.0,9.99,0.0
4359033913434,31186170970202,2020-05-25,1.0,38.99,38.99
4359033913434,31186170970202,2020-05-25,1.0,32.49,32.49
1977174065242,-1,2020-05-26,1.0,24.99,24.99
4359033913434,31186170937434,2020-05-26,1.0,38.99,38.99
1990909395034,18027094016090,2020-05-26,1.0,9.99,0.0
1494266576986,15419685568602,2020-05-27,1.0,34.99,34.99
1494266576986,15419685568602,2020-05-28,1.0,34.99,34.99
1977174065242,-1,2020-05-28,1.0,24.99,24.99
1838456078426,17251060219994,2020-05-28,1.0,34.99,34.99
4681647816794,32289257324634,2020-05-29,1.0,5.99,5.99
1494266576986,15419685535834,2020-05-30,1.0,34.99,34.99
1494266576986,15419685568602,2020-05-31,1.0,34.99,34.99
1977174065242,30334229905498,2020-05-31,1.0,24.99,24.99
1977174065242,-1,2020-06-01,1.0,24.99,24.99
1838456078426,17251060219994,2020-06-01,1.0,34.99,34.99
1990909395034,18027094016090,2020-06-01,1.0,9.99,0.0
4654612840538,32169444343898,2020-06-01,1.0,4.99,4.99
1494266576986,15419685601370,2020-06-01,1.0,34.99,34.99
4359033913434,31186170904666,2020-06-01,1.0,38.99,38.99
1990909395034,18027094016090,2020-06-01,1.0,9.99,0.0
1494266576986,15419685568602,2020-06-02,1.0,34.99,34.99
1977174065242,-1,2020-06-02,1.0,24.99,24.99
1494266576986,15419685601370,2020-06-03,1.0,34.99,34.99
1494266576986,15419685568602,2020-06-04,1.0,34.99,34.99
4359033913434,31186170970202,2020-06-06,1.0,38.99,38.99
4359033913434,31186170904666,2020-06-06,1.0,38.99,38.99
4581746442330,31964996632666,2020-06-06,1.0,29.99,26.99
1977174065242,-1,2020-06-06,1.0,24.99,22.49
1990909395034,18027094016090,2020-06-06,1.0,9.99,0.0
1494266576986,15419685568602,2020-06-08,1.0,34.99,34.99
